"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.9653494,62,65
"sonspa",0.9045905,80,83
"eastow",0.9992781,83,86
"eawpew",0.9937732,92,95
"woothr",0.99783653,131,134
"easwpw1",0.40519348,152,155
"warvir",0.25116545,157,160
"orcori",0.40080255,167,170
"brnthr",0.70581126,197,200
"cedwax",0.44033188,201,204
"balori",0.64050466,232,235
"comgra",0.58272266,237,240
"reevir1",0.46134114,246,249
"norcar",0.85450476,248,251
"blujay",0.63198066,254,257
"grycat",0.99999475,267,270
"carwre",0.4626701,311,314
"houfin",0.75483817,327,330
