"species_code","score","start_offset_sec","end_offset_sec"
"ribgul",0.7976009,0,3
"eursta",0.52885413,0,3
"cangoo",0.391617,2,5
"caster1",0.9999227,6,9
"rewbla",0.37215346,10,13
"sonspa",0.93485963,13,16
"norpin",0.6886806,51,54
"barswa",0.94731534,60,63
"amegfi",0.9946338,63,66
"semplo",0.9972462,67,70
"norcar",0.8092012,71,74
"lesyel",0.688234,75,78
"belkin1",0.998325,80,83
"killde",0.8275196,103,106
"leasan",0.91235805,105,108
"blujay",0.92808574,122,125
"boboli",0.27811533,141,144
"tuftit",0.2993383,155,158
