"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.99829084,4,7
"rebwoo",0.8288198,7,10
"graspa",0.9195457,9,12
"rewbla",0.29799002,15,18
"norbob",0.98562163,23,26
"norcar",0.9037634,40,43
"comgra",0.258009,44,47
"yebcha",0.96546084,49,52
"swaspa",0.60388047,61,64
"amecro",0.99483645,62,65
"sonspa",0.45940715,62,65
"chswar",0.29528987,62,65
"indbun",0.99529934,72,75
"moudov",0.3873732,74,77
"whevir",0.6831416,82,85
"carwre",0.99873483,83,86
"tuftit",0.9274716,93,96
"amegfi",0.72864556,97,100
"easmea",0.2960627,99,102
"fiespa",0.4915497,102,105
"orcori",0.45900404,102,105
