"species_code","score","start_offset_sec","end_offset_sec"
"hoowar",0.7520849,2,5
"comyel",0.90946096,3,6
"swathr",0.99994934,5,8
"canwar",0.4118955,14,17
"woothr",0.327292,34,37
"norpar",0.4857829,35,38
"palwar",0.26596192,46,49
"yebsap",0.25706,46,49
"cedwax",0.9769018,56,59
"btbwar",0.98990893,60,63
"chswar",0.9962819,61,64
"ovenbi1",0.98237437,72,75
"rebnut",0.9254658,80,83
"yelwar",0.68453956,80,83
"yerwar",0.78731817,82,85
"magwar",0.9997988,95,98
"louwat",0.3442744,121,124
"norfli",0.9941651,135,138
"purfin",0.6937512,135,138
"norcar",0.456418,135,138
"olsfly",0.7344621,138,141
"reevir1",0.35023442,152,155
"herthr",0.9524415,166,169
"amered",0.35898203,167,170
