"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.8898091,0,3
"woothr",0.9996452,1,4
"carwre",0.45573357,10,13
"whevir",0.3633646,16,19
"eastow",0.92021114,32,35
"acafly",0.99737585,37,40
"scatan",0.36811182,41,44
"ovenbi1",0.9524611,175,178
"hoowar",0.9960931,215,218
"magwar",0.42256594,215,218
"eawpew",0.99952215,219,222
"amecro",0.28286207,219,222
"pilwoo",0.5828509,243,246
"robgro",0.99934924,247,250
"amerob",0.41537794,312,315
"reevir1",0.99922526,336,339
"norfli",0.8975111,345,348
"warvir",0.3915736,392,395
"comyel",0.6298262,436,439
