"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.5817891,1,4
"grycat",0.9997768,16,19
"woothr",0.26429337,17,20
"balori",0.9899206,38,41
"rewbla",0.89051765,38,41
"houspa",0.37670687,45,48
"eastow",0.4729332,48,51
"amerob",0.72003543,60,63
"cedwax",0.45701188,63,66
"orcori",0.43689874,65,68
"norcar",0.67759305,89,92
"barswa",0.3317833,127,130
"houfin",0.594689,131,134
"houwre",0.5964103,141,144
"yelwar",0.98708135,154,157
"bkcchi",0.40413097,156,159
"sonspa",0.9995738,159,162
"amegfi",0.9939365,160,163
"comyel",0.9893373,164,167
"ovenbi1",0.77836484,171,174
"reevir1",0.25669292,177,180
"amered",0.5622197,185,188
