"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.36094904,13,16
"hoowar",0.2750566,37,40
"sonspa",0.9965806,47,50
"eawpew",0.97882974,66,69
"eastow",0.9985884,69,72
"comgra",0.8230852,79,82
"norfli",0.63083553,82,85
"coohaw",0.3554319,91,94
"daejun",0.84019256,108,111
"comyel",0.9878474,142,145
"amerob",0.9305095,143,146
"blujay",0.9993118,150,153
"chispa",0.32476074,155,158
"rewbla",0.97028667,162,165
"rethaw",0.56715363,168,171
"barswa",0.28576198,184,187
"scatan",0.44019464,207,210
"norcar",0.88567454,215,218
