"species_code","score","start_offset_sec","end_offset_sec"
"orcori",0.7953029,12,15
"yelwar",0.51691407,19,22
"swathr",0.36426142,19,22
"amecro",0.88341486,65,68
"comyel",0.27884454,65,68
"cangoo",0.67944235,78,81
"warvir",0.9986919,82,85
"rewbla",0.9325436,85,88
"sonspa",0.8279417,85,88
"balori",0.68487674,91,94
"robgro",0.44901145,91,94
"chswar",0.34772116,93,96
"reevir1",0.30220982,95,98
"moudov",0.9249433,99,102
"bnhcow",0.41676742,107,110
"grycat",0.99991566,108,111
"amerob",0.93996817,114,117
