"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.83282655,0,3
"cedwax",0.98815346,2,5
"balori",0.34138462,7,10
"amecro",0.93467015,8,11
"robgro",0.3443353,8,11
"brnthr",0.98465335,13,16
"indbun",0.9539743,15,18
"dowwoo",0.9334812,17,20
"carwre",0.89190155,19,22
"whtspa",0.9255541,21,24
"normoc",0.31054524,25,28
"norcar",0.5476708,28,31
"aldfly",0.69648266,36,39
"yelwar",0.2532404,36,39
"fiespa",0.7819221,38,41
"wiltur",0.39654118,40,43
"chispa",0.9627929,61,64
"comyel",0.9615484,83,86
