"species_code","score","start_offset_sec","end_offset_sec"
"robgro",0.9995003,11,14
"btnwar",0.969313,37,40
"norcar",0.29594105,42,45
"amerob",0.7236943,71,74
"scatan",0.6126962,80,83
"rebwoo",0.8916521,93,96
"canwar",0.99334323,183,186
"cerwar",0.66301215,252,255
"comgra",0.3082343,270,273
"whbnut",0.3052436,311,314
"acafly",0.99842715,317,320
"reevir1",0.99513716,327,330
"daejun",0.8276918,354,357
"yerwar",0.26161054,365,368
"blujay",0.9951495,378,381
"yebsap",0.93503994,384,387
"bkcchi",0.27603516,404,407
"ovenbi1",0.2727527,427,430
"amegfi",0.9825518,446,449
"btbwar",0.99792427,462,465
"veery",0.9330271,466,469
