"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.99814457,8,11
"eursta",0.7536218,72,75
"easkin",0.9041825,77,80
"amerob",0.9142408,86,89
"easmea",0.9154005,110,113
"horlar",0.96959114,120,123
"savspa",0.99973,124,127
"amegfi",0.997567,134,137
"yelwar",0.53396523,168,171
"dickci",0.99947166,170,173
"comgra",0.9848731,193,196
"amecro",0.81083864,232,235
"norcar",0.31371015,272,275
"treswa",0.72771525,280,283
"boboli",0.9999933,362,365
"warvir",0.30903095,386,389
"sonspa",0.29029468,393,396
