"species_code","score","start_offset_sec","end_offset_sec"
"yebsap",0.32567233,14,17
"amegfi",0.55667144,18,21
"reevir1",0.9947318,19,22
"moudov",0.27643687,21,24
"woothr",0.5360661,33,36
"whbnut",0.9896435,45,48
"pilwoo",0.4826755,57,60
"kenwar",0.741461,87,90
"amerob",0.48002723,92,95
"comyel",0.32852378,113,116
"bkbwar",0.25809976,158,161
"bawwar",0.9109891,166,169
"veery",0.9734373,197,200
"eawpew",0.99912596,218,221
"buhvir",0.78081703,221,224
"rewbla",0.38203385,233,236
"daejun",0.9619073,241,244
"haiwoo",0.9940859,245,248
"yelwar",0.90426713,258,261
"scatan",0.9843703,260,263
"ovenbi1",0.99997014,275,278
"chswar",0.80212224,282,285
"indbun",0.443053,285,288
"swathr",0.7767257,287,290
"amered",0.99986553,290,293
"dowwoo",0.9860668,300,303
