"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.47341287,27,30
"eastow",0.9700872,29,32
"yelwar",0.9430165,31,34
"amered",0.257545,33,36
"houwre",0.49030557,42,45
"moudov",0.9926813,50,53
"norcar",0.9064779,55,58
"bkcchi",0.3979,60,63
"fiespa",0.2798852,74,77
"reevir1",0.39287984,77,80
"amecro",0.77355707,80,83
"woothr",0.99974644,83,86
"rebwoo",0.9977298,116,119
"amerob",0.8251853,122,125
"houspa",0.4507926,126,129
"robgro",0.99903643,128,131
"comyel",0.7592252,128,131
"amegfi",0.44144905,129,132
"bnhcow",0.6432512,130,133
"grycat",0.9999881,132,135
"sonspa",0.9802761,138,141
"easkin",0.97880304,141,144
