"species_code","score","start_offset_sec","end_offset_sec"
"naswar",0.37930396,6,9
"balori",0.74945974,16,19
"rewbla",0.76456964,18,21
"daejun",0.47900134,19,22
"carwre",0.28719333,19,22
"yetvir",0.3751329,20,23
"prowar",0.37901673,21,24
"yelwar",0.9572486,22,25
"bkbwar",0.79922503,25,28
"norcar",0.46636564,32,35
"sonspa",0.9502068,37,40
"reevir1",0.9171026,43,46
"eawpew",0.992782,46,49
"moudov",0.5374275,52,55
"amerob",0.4138489,53,56
"leafly",0.99636585,57,60
"chswar",0.81632835,61,64
"amered",0.9878024,78,81
