"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.9827778,11,14
"btbwar",0.53770816,12,15
"rewbla",0.9791026,14,17
"yelwar",0.28199857,14,17
"amegfi",0.260595,18,21
"warvir",0.9718709,29,32
"acafly",0.31966507,29,32
"eursta",0.25689808,31,34
"brwhaw",0.46986756,52,55
"comgra",0.6440534,68,71
"amerob",0.98299915,76,79
"bkcchi",0.2692303,91,94
"prowar",0.9990076,93,96
"chispa",0.6424289,97,100
"sonspa",0.8422188,99,102
"marwre",0.26394868,99,102
"norpar",0.36911798,103,106
"killde",0.30193347,105,108
"eawpew",0.9680971,107,110
