"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.42630067,8,11
"woothr",0.39965203,9,12
"amerob",0.59327507,16,19
"rebnut",0.2976997,26,29
"bkcchi",0.78500205,28,31
"swaspa",0.9882683,49,52
"daejun",0.85003835,66,69
"cedwax",0.99974024,77,80
"yerwar",0.33983037,79,82
"purfin",0.26457888,83,86
"comrav",0.99708015,101,104
"reevir1",0.9865796,101,104
"herthr",0.98758847,104,107
"rewbla",0.3647708,125,128
"comyel",0.97231704,126,129
"norcar",0.25539985,129,132
"eursta",0.2658039,134,137
"whtspa",0.997105,167,170
