"species_code","score","start_offset_sec","end_offset_sec"
"orcori",0.4351539,3,6
"amerob",0.71061647,4,7
"bkcchi",0.56390876,12,15
"amegfi",0.25224045,13,16
"norcar",0.8919332,16,19
"warvir",0.29418996,16,19
"normoc",0.8329669,18,21
"tuftit",0.73929375,23,26
"eursta",0.28503987,25,28
"rebwoo",0.9855596,26,29
"blujay",0.9892316,31,34
"balori",0.51401883,37,40
"osprey",0.27715307,37,40
"bnhcow",0.35382044,43,46
"eastow",0.8927217,47,50
"amecro",0.99489254,50,53
"sonspa",0.6142111,51,54
"carwre",0.9400478,53,56
"rewbla",0.33804145,54,57
"sposan",0.84631455,57,60
"comyel",0.98171705,61,64
"grycat",0.99561876,62,65
"yelwar",0.60240394,63,66
