"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.27429116,1,4
"yelwar",0.34305587,7,10
"naswar",0.9907369,8,11
"aldfly",0.84190303,22,25
"swaspa",0.34464324,33,36
"commer",0.51423293,34,37
"whtspa",0.99949104,44,47
"canwar",0.5248838,75,78
"amecro",0.9559898,76,79
"norpar",0.97629213,78,81
"amerob",0.38128954,80,83
"comyel",0.9986427,87,90
"magwar",0.39366588,91,94
"comrav",0.91130275,104,107
"yerwar",0.4678876,125,128
"reevir1",0.9989917,127,130
"woothr",0.37236983,133,136
"blujay",0.90012914,143,146
"ovenbi1",0.39678583,144,147
"cangoo",0.6313005,154,157
"herthr",0.9848582,156,159
"chswar",0.97682965,163,166
