"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.27192476,106,109
"eastow",0.7379083,122,125
"amegfi",0.34453508,138,141
"veery",0.9999987,154,157
"ovenbi1",0.9925504,157,160
"blujay",0.37521967,176,179
"eawpew",0.85690236,206,209
"hoowar",0.59900016,277,280
"amerob",0.9128657,282,285
"comyel",0.9832581,309,312
"robgro",0.84984463,310,313
"reevir1",0.9937643,318,321
"buggna",0.31042942,352,355
"grcfly",0.999992,353,356
"tuftit",0.5679398,364,367
"grycat",0.28634438,366,369
"woothr",0.9984632,380,383
"bkcchi",0.5132981,407,410
"herthr",0.6545876,423,426
"swaspa",0.9103232,462,465
"norcar",0.40340585,503,506
"carwre",0.9836411,504,507
