"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.25990134,0,3
"prowar",0.4101714,10,13
"hoowar",0.6890901,11,14
"robgro",0.6768318,14,17
"cerwar",0.98425657,15,18
"pinwar",0.52441525,24,27
"amegfi",0.37798306,24,27
"reevir1",0.99230593,54,57
"ovenbi1",0.87270766,62,65
"gockin",0.27055275,64,67
"bkbwar",0.96306145,104,107
"norpar",0.3121072,104,107
"magwar",0.9765631,106,109
"scatan",0.4887201,106,109
"tenwar",0.71036124,110,113
"chswar",0.5854362,117,120
"yelwar",0.43719235,118,121
"canwar",0.8209459,120,123
"veery",0.9999756,123,126
"amerob",0.25940263,147,150
"bawwar",0.2511995,173,176
"btbwar",0.9991789,189,192
"amered",0.9958279,190,193
"btnwar",0.9117165,199,202
