"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.45593083,0,3
"daejun",0.6993692,5,8
"dickci",0.88621956,24,27
"buwtea",0.4356947,24,27
"houfin",0.2564556,35,38
"sonspa",0.64065206,43,46
"amecro",0.9808827,50,53
"comter",0.3280835,52,55
"amerob",0.28686082,53,56
"rewbla",0.9984168,57,60
"comrav",0.29758874,58,61
"yebsap",0.9444893,82,85
"banswa",0.2985398,91,94
"carwre",0.26817054,98,101
"norcar",0.57094574,105,108
"ovenbi1",0.7312599,114,117
"rocpig",0.32618812,115,118
"marwre",0.46707264,122,125
"cedwax",0.89604324,125,128
"grcfly",0.4063316,129,132
"swaspa",0.99941635,162,165
"amegfi",0.895935,189,192
