"species_code","score","start_offset_sec","end_offset_sec"
"winwre3",0.9936197,8,11
"bkcchi",0.99125236,18,21
"amerob",0.42235854,35,38
"whbnut",0.85292256,48,51
"daejun",0.6843136,68,71
"commer",0.2766611,71,74
"canwar",0.80864143,73,76
"yebcuc",0.32447094,84,87
"blujay",0.8550438,94,97
"woothr",0.25591093,102,105
"reevir1",0.9986107,110,113
"robgro",0.9889262,131,134
"comyel",0.9999624,191,194
"ovenbi1",0.32258853,208,211
"btnwar",0.9438949,211,214
"scatan",0.9036318,217,220
"herthr",0.4564229,233,236
"norwat",0.8083073,234,237
