"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.98200333,0,3
"sposan",0.27403557,1,4
"comgra",0.8223303,4,7
"semsan",0.5714266,17,20
"tuftit",0.37953123,18,21
"reevir1",0.83149195,31,34
"amegfi",0.7511537,33,36
"normoc",0.6921747,45,48
"carwre",0.58955556,46,49
"warvir",0.9999282,81,84
"whbnut",0.32075623,92,95
"rewbla",0.5140292,95,98
"orcori",0.6117015,96,99
"easblu",0.53337824,101,104
"lesyel",0.26139343,101,104
"amecro",0.84356135,105,108
"amerob",0.40077206,107,110
"swaspa",0.72661,108,111
"balori",0.75896573,111,114
"houwre",0.80314726,113,116
