"species_code","score","start_offset_sec","end_offset_sec"
"comgra",0.7562441,1,4
"purfin",0.43792364,4,7
"eursta",0.6896847,8,11
"gockin",0.3236412,10,13
"warvir",0.97383034,12,15
"yerwar",0.30465826,16,19
"rewbla",0.99775654,24,27
"cedwax",0.4564273,28,31
"balori",0.6291392,30,33
"amegfi",0.9672771,39,42
"norcar",0.6318973,46,49
"yelwar",0.99907583,47,50
"houspa",0.8274259,49,52
"amerob",0.7128112,49,52
"treswa",0.9989035,51,54
"cangoo",0.9900652,51,54
"houfin",0.5761342,61,64
"orcori",0.99916816,70,73
"sonspa",0.8539132,71,74
"grycat",0.42170495,71,74
"y00475",0.30349618,86,89
