"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.7538732,0,3
"yelwar",0.43288377,11,14
"louwat",0.28514177,19,22
"amecro",0.983974,20,23
"bawwar",0.40992385,39,42
"comyel",0.9536742,42,45
"norcar",0.99206495,51,54
"reevir1",0.9853279,52,55
"chswar",0.88012946,56,59
"comgra",0.8212907,56,59
"balori",0.9269021,65,68
"grycat",0.9665405,67,70
"amegfi",0.8753394,68,71
"fiespa",0.610887,82,85
"indbun",0.9994133,87,90
"rewbla",0.9887827,88,91
"sonspa",0.8157541,98,101
"bkcchi",0.33051905,103,106
"amerob",0.98370516,105,108
"cedwax",0.50251716,114,117
