"species_code","score","start_offset_sec","end_offset_sec"
"sumtan",0.94705236,0,3
"moudov",0.3491484,1,4
"norcar",0.9979516,3,6
"blugrb1",0.777914,7,10
"yebcha",0.99997914,8,11
"buggna",0.58795685,17,20
"fiespa",0.64195865,18,21
"amerob",0.43431047,22,25
"comyel",0.60199136,23,26
"amegfi",0.9358412,26,29
"eastow",0.9990303,28,31
"indbun",0.7977367,32,35
"orcori",0.29168212,34,37
"scatan",0.6244032,35,38
"tuftit",0.34191898,36,39
"bnhcow",0.99690074,38,41
"balori",0.8030327,43,46
"easmea",0.4358968,43,46
"carwre",0.54291904,47,50
