"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.991058,4,7
"mallar3",0.35766152,9,12
"reevir1",0.75175303,11,14
"brncre",0.4814594,18,21
"normoc",0.42275658,18,21
"cedwax",0.68545556,24,27
"rewbla",0.42611676,55,58
"norfli",0.92000765,56,59
"bkcchi",0.44490096,56,59
"amerob",0.9110894,63,66
"amegfi",0.9998388,69,72
"amecro",0.96034425,69,72
"comyel",0.88052356,77,80
"grycat",0.29251915,95,98
"carwre",0.27883312,101,104
"blujay",0.9990256,107,110
"easkin",0.3891485,131,134
"eastow",0.99808764,145,148
"fiespa",0.9992006,170,173
"yelwar",0.7604484,173,176
"indbun",0.9986321,182,185
"norcar",0.87724286,182,185
