"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.99778014,11,14
"swathr",0.31173617,31,34
"amecro",0.89803004,42,45
"olsfly",0.32802603,43,46
"brncre",0.89798814,44,47
"amerob",0.4795045,48,51
"chispa",0.9726357,55,58
"eawpew",0.968274,64,67
"bkcchi",0.43293005,71,74
"whtspa",0.33790275,76,79
"eastow",0.9709048,89,92
"daejun",0.9592868,98,101
"gockin",0.9628291,104,107
"cedwax",0.9994537,123,126
"reevir1",0.996773,123,126
"ovenbi1",0.9860746,127,130
"buhvir",0.94344753,128,131
"sonspa",0.4486281,128,131
