"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.96526325,1,4
"balori",0.28693387,4,7
"amerob",0.7329624,5,8
"orcori",0.2582653,7,10
"rewbla",0.27755356,9,12
"grycat",0.4470908,13,16
"eursta",0.2696673,13,16
"sonspa",0.99967706,16,19
"tuftit",0.26936474,16,19
"fiespa",0.96770453,20,23
"buggna",0.7212513,21,24
"amegfi",0.7815712,23,26
"norcar",0.6226602,23,26
"cedwax",0.8026126,25,28
"easblu",0.29047275,25,28
"pinwar",0.47274137,32,35
"swaspa",0.32017425,33,36
"bnhcow",0.4667231,34,37
