"species_code","score","start_offset_sec","end_offset_sec"
"normoc",0.8815973,0,3
"leafly",0.9907973,15,18
"blujay",0.8970209,18,21
"grcfly",0.989414,31,34
"yetvir",0.3169192,40,43
"aldfly",0.97083986,41,44
"swaspa",0.8514465,42,45
"purfin",0.27960762,48,51
"cedwax",0.95716584,50,53
"easblu",0.6241331,54,57
"houwre",0.99914515,56,59
"houspa",0.38585964,59,62
"rebwoo",0.9409966,67,70
"norcar",0.96210605,74,77
"amegfi",0.96187234,76,79
"amerob",0.69567806,76,79
"clcspa",0.34624353,93,96
"rewbla",0.96156466,96,99
"reevir1",0.98956335,102,105
"sonspa",0.999657,104,107
"comter",0.3194818,105,108
"yelwar",0.9663861,112,115
