"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.99936426,17,20
"scatan",0.9943272,59,62
"comyel",0.56519496,59,62
"ovenbi1",0.9999517,64,67
"btbwar",0.9929281,111,114
"magwar",0.9818915,111,114
"houspa",0.36817572,115,118
"btnwar",0.8186156,161,164
"brwhaw",0.29586002,162,165
"acafly",0.9992561,224,227
"hoowar",0.8365784,278,281
"wiltur",0.44972646,283,286
"woothr",0.9991794,308,311
"baleag",0.30630445,326,329
"reevir1",0.9976846,342,345
"robgro",0.3688685,376,379
"tuftit",0.5166907,398,401
"blujay",0.99956,421,424
"rewbla",0.49085152,440,443
"winwre3",0.63022965,489,492
"norcar",0.80001235,561,564
"bkcchi",0.2736501,585,588
"eawpew",0.3757031,616,619
"daejun",0.86722785,649,652
"whtspa",0.29207808,735,738
"amecro",0.40466407,800,803
"yerwar",0.3396916,806,809
