"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9997038,0,3
"indbun",0.36921886,12,15
"sonspa",0.8624536,13,16
"amegfi",0.72899294,22,25
"yebcha",0.97285557,26,29
"aldfly",0.98324317,43,46
"houwre",0.4176189,67,70
"cangoo",0.258522,68,71
"comgra",0.8638671,82,85
"yelwar",0.8629301,106,109
"eursta",0.29560205,121,124
"houspa",0.29681665,124,127
"swaspa",0.9995876,131,134
"cedwax",0.99260557,135,138
"rewbla",0.9958584,143,146
"amerob",0.49162465,154,157
"amecro",0.99127686,162,165
"marwre",0.70114994,163,166
"wilfly",0.86834407,175,178
"easkin",0.5555432,186,189
