"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.7962524,2,5
"pinwar",0.67460495,5,8
"bkcchi",0.329874,10,13
"indbun",0.99847865,15,18
"rewbla",0.79425013,16,19
"amegfi",0.92935616,25,28
"chispa",0.99762,34,37
"yelwar",0.32032228,37,40
"easblu",0.9097726,39,42
"swaspa",0.50993854,39,42
"reevir1",0.29468942,44,47
"comyel",0.9915967,46,49
"sonspa",0.33341116,46,49
"naswar",0.46524036,48,51
"yebcha",0.30133244,54,57
"treswa",0.3588018,56,59
"blugrb1",0.4978844,62,65
"daejun",0.64191335,63,66
"amecro",0.9726258,64,67
"tuftit",0.59279156,65,68
"eastow",0.9945386,66,69
"purfin",0.99355936,68,71
"buhvir",0.34761465,71,74
