"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.9478342,3,6
"scatan",0.898826,18,21
"woothr",0.41356987,21,24
"sonspa",0.30207223,42,45
"eawpew",0.9997693,46,49
"tuftit",0.84154046,58,61
"haiwoo",0.9989794,63,66
"acafly",0.99113905,65,68
"bawwar",0.9581669,71,74
"amecro",0.3038738,81,84
"buhvir",0.9815985,94,97
"ovenbi1",0.9956482,102,105
"bkcchi",0.49090606,106,109
"eastow",0.2906572,107,110
"canwar",0.99804574,110,113
"amered",0.5483075,118,121
"whbnut",0.9999487,119,122
"carchi",0.8593374,122,125
