"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.5202027,22,25
"belkin1",0.971592,35,38
"normoc",0.9879817,43,46
"norcar",0.56231236,49,52
"eursta",0.6731174,61,64
"rudtur",0.3446054,62,65
"sora",0.26216048,63,66
"rewbla",0.27853858,69,72
"purmar",0.89660716,91,94
"blujay",0.99737114,106,109
"reevir1",0.8997091,112,115
"grycat",0.7991756,118,121
"amerob",0.9794336,120,123
"houspa",0.62974626,152,155
"easblu",0.9992975,172,175
"killde",0.8003251,184,187
"carwre",0.81343544,196,199
"orcori",0.8397206,207,210
