"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.9766051,3,6
"woewar1",0.46387964,3,6
"leafly",0.8045055,5,8
"rewbla",0.36813915,12,15
"amerob",0.99068314,13,16
"moudov",0.4053192,13,16
"brnthr",0.27742028,14,17
"amecro",0.5775144,16,19
"normoc",0.31644726,16,19
"chispa",0.9977742,21,24
"orcori",0.44643727,21,24
"yelwar",0.9818599,27,30
"balori",0.40507752,29,32
"comyel",0.9912011,31,34
"sonspa",0.9883432,32,35
"yebcha",0.9999149,40,43
"cedwax",0.6401582,41,44
"amegfi",0.40677533,42,45
"houwre",0.8907692,44,47
