"species_code","score","start_offset_sec","end_offset_sec"
"comgra",0.25042188,1,4
"haiwoo",0.5222126,6,9
"blujay",0.2516808,7,10
"amegfi",0.9973315,36,39
"chispa",0.98884314,43,46
"warvir",0.6181608,55,58
"sonspa",0.42606893,59,62
"comyel",0.4249511,60,63
"rewbla",0.7343651,62,65
"prawar",0.9305637,63,66
"gowwar",0.26529452,66,69
"whevir",0.9998837,79,82
"eursta",0.31555438,86,89
"swawar",0.7737734,90,93
"amerob",0.78363216,94,97
"norfli",0.47600624,95,98
"norcar",0.9417338,98,101
"fiespa",0.97744,114,117
"houspa",0.70992124,124,127
"carwre",0.3204437,124,127
"houfin",0.67990065,125,128
"reevir1",0.982236,140,143
"tuftit",0.27916235,188,191
"amecro",0.27170098,200,203
"eastow",0.41922313,243,246
"whtspa",0.9186655,264,267
