"species_code","score","start_offset_sec","end_offset_sec"
"daejun",0.32853916,6,9
"amerob",0.26770315,6,9
"chswar",0.92151505,23,26
"yelwar",0.2827482,53,56
"magwar",0.9952762,78,81
"amered",0.3917743,87,90
"swathr",0.99988705,93,96
"warvir",0.34857687,105,108
"rewbla",0.53756523,106,109
"comyel",0.98329324,107,110
"hoowar",0.6460451,119,122
"norpar",0.3743685,120,123
"woothr",0.7543982,129,132
"buhvir",0.3034428,137,140
"cedwax",0.27329418,162,165
"herthr",0.94371426,179,182
"btnwar",0.962162,209,212
"yerwar",0.8504296,217,220
"bkbwar",0.9718403,225,228
"reevir1",0.988312,232,235
