"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.98837864,6,9
"easblu",0.44409174,22,25
"winwre3",0.27282166,33,36
"grycat",0.9994593,36,39
"eastow",0.9999726,38,41
"amegfi",0.26569158,39,42
"scatan",0.37107363,41,44
"balori",0.9007453,42,45
"fiespa",0.9999808,45,48
"comyel",0.6822961,50,53
"bawwar",0.8348421,58,61
"houfin",0.26506203,64,67
"amerob",0.4931993,65,68
"blujay",0.52598083,71,74
"reevir1",0.75628036,72,75
"chswar",0.9769607,73,76
"cedwax",0.66108876,73,76
"rewbla",0.3192769,73,76
"yelwar",0.89397275,75,78
