"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.26727024,11,14
"comloo",0.2679837,41,44
"sonspa",0.2979923,51,54
"amebit",0.43168736,66,69
"easpho",0.99929047,69,72
"wilfly",0.42109853,75,78
"tuftit",0.9683029,78,81
"aldfly",0.9998212,87,90
"magwar",0.28929818,88,91
"comyel",0.99985415,97,100
"woothr",0.25825566,101,104
"yerwar",0.25508288,114,117
"wilsni1",0.99968904,118,121
"whtspa",0.9756518,118,121
"swaspa",0.96669245,131,134
"herthr",0.33086842,132,135
"rewbla",0.64479315,161,164
