"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.99938935,9,12
"daejun",0.2644045,17,20
"btbwar",0.9928839,34,37
"gockin",0.34432572,35,38
"prowar",0.4095366,41,44
"scatan",0.98948556,70,73
"norpar",0.6841999,74,77
"cerwar",0.3595856,98,101
"btnwar",0.97971755,119,122
"bkbwar",0.6397088,148,151
"magwar",0.46298316,196,199
"mouwar",0.37919852,223,226
"amerob",0.36068475,260,263
"ovenbi1",0.9998008,335,338
"yelwar",0.6942827,348,351
"swathr",0.33542237,359,362
"yebcha",0.27786452,390,393
"veery",0.74828225,402,405
"eawpew",0.9843615,417,420
"bawwar",0.9753799,425,428
"norcar",0.26463205,426,429
"amered",0.99913126,438,441
"robgro",0.28611684,467,470
"grcfly",0.32260954,468,471
"balori",0.30983716,512,515
"grycat",0.33611736,572,575
