"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.41458163,10,13
"sonspa",0.9169639,11,14
"chiswi",0.75867283,15,18
"mallar3",0.48407662,16,19
"easpho",0.9989299,30,33
"comgra",0.39881852,34,37
"norcar",0.83992815,37,40
"whtspa",0.48889235,38,41
"warvir",0.3307091,41,44
"moudov",0.9569525,42,45
"grycat",0.8617998,44,47
"rewbla",0.80019647,45,48
"amerob",0.9733158,47,50
"robgro",0.3445571,48,51
"reevir1",0.5774427,49,52
"carwre",0.3164772,49,52
"yelwar",0.96528006,52,55
"orcori",0.41304332,54,57
"balori",0.38055766,54,57
"veery",0.46465436,57,60
"prowar",0.99569577,59,62
