"species_code","score","start_offset_sec","end_offset_sec"
"woewar1",0.25442404,4,7
"yebcha",0.5763969,7,10
"cedwax",0.67333645,8,11
"sedwre1",0.4142533,15,18
"leafly",0.5467282,37,40
"chswar",0.98337054,49,52
"grycat",0.9723773,63,66
"balori",0.90095603,64,67
"rewbla",0.9920165,68,71
"bkpwar",0.43610823,76,79
"sonspa",0.99794346,81,84
"veery",0.479559,85,88
"magwar",0.33498043,101,104
"warvir",0.9992992,102,105
"amerob",0.9877744,110,113
"yelwar",0.99954194,136,139
"amegfi",0.74518836,141,144
"carwre",0.3671233,141,144
"tenwar",0.28539065,150,153
"bkcchi",0.9768581,162,165
"amecro",0.2917069,163,166
"orcori",0.6244288,167,170
"norcar",0.63952625,168,171
"chispa",0.73339313,169,172
"comgra",0.7913926,176,179
"eursta",0.26113307,177,180
"yerwar",0.6723557,183,186
