"species_code","score","start_offset_sec","end_offset_sec"
"acafly",0.99771714,3,6
"tuftit",0.998532,10,13
"amecro",0.86133945,22,25
"buggna",0.8165767,26,29
"eawpew",0.97829247,34,37
"veery",0.2618114,47,50
"reevir1",0.9947543,61,64
"carchi",0.5142285,61,64
"bkcchi",0.9724318,63,66
"bawwar",0.35160974,70,73
"indbun",0.9730748,77,80
"hoowar",0.97951096,81,84
"comyel",0.4134638,92,95
"ovenbi1",0.61369103,105,108
"kenwar",0.998713,148,151
"dowwoo",0.95839894,162,165
"norpar",0.7198386,162,165
"scatan",0.9998178,172,175
"carwre",0.9830859,191,194
"yetwar",0.4915765,219,222
"orcori",0.25775898,222,225
