"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.97692037,23,26
"indbun",0.99944,29,32
"reevir1",0.9782129,37,40
"amecro",0.9568572,37,40
"pilwoo",0.80109614,63,66
"chispa",0.98948777,69,72
"eastow",0.9998433,115,118
"easkin",0.40397668,130,133
"fiespa",0.47442108,131,134
"moudov",0.9863537,141,144
"easblu",0.38131315,146,149
"buggna",0.9827453,157,160
"amered",0.30065674,157,160
"comyel",0.91779935,159,162
"yelwar",0.71486163,164,167
"grycat",0.9998711,165,168
"amegfi",0.3783172,185,188
"yebcha",0.2640191,185,188
"sonspa",0.79931474,200,203
"norcar",0.9356263,218,221
"carwre",0.8191903,218,221
