"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.6207478,1,4
"comgra",0.32871327,8,11
"easkin",0.63787615,9,12
"rewbla",0.99381775,10,13
"wilfly",0.9849357,19,22
"yelwar",0.99910134,20,23
"amered",0.9944097,34,37
"bkcchi",0.89425707,35,38
"veery",0.3003674,47,50
"blujay",0.7844927,48,51
"houfin",0.9323249,50,53
"bnhcow",0.74026066,50,53
"orcori",0.87255096,54,57
"amerob",0.72948235,62,65
"amegfi",0.9893066,63,66
"carwre",0.37593785,65,68
"reevir1",0.25202918,70,73
"treswa",0.6136869,73,76
"warvir",0.9701935,94,97
"haiwoo",0.80978185,98,101
