"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.94006944,6,9
"swaspa",0.8494981,9,12
"grycat",0.44819933,11,14
"rewbla",0.9793306,27,30
"yerwar",0.2583073,30,33
"easmea",0.30516276,32,35
"easkin",0.8632458,34,37
"amegfi",0.3213607,40,43
"amerob",0.46256468,42,45
"woothr",0.33611822,44,47
"ovenbi1",0.9885154,77,80
"boboli",0.9998156,82,85
"uplsan",0.2541786,101,104
"savspa",0.99828285,123,126
"comyel",0.4397856,131,134
"veery",0.87458676,160,163
"daejun",0.42001057,162,165
"sonspa",0.9719347,165,168
