"species_code","score","start_offset_sec","end_offset_sec"
"chiswi",0.85483056,7,10
"whbnut",0.99761635,34,37
"amecro",0.79409987,34,37
"reevir1",0.9889473,49,52
"blujay",0.99948204,61,64
"norcar",0.9972486,62,65
"grycat",0.9988941,67,70
"pinwar",0.2990225,78,81
"sonspa",0.998236,85,88
"rebwoo",0.32842872,86,89
"bnhcow",0.9844365,89,92
"fiscro",0.99957085,111,114
"chispa",0.97987854,134,137
"btnwar",0.29999655,135,138
"houwre",0.98894054,138,141
"grcfly",0.33228183,165,168
"houfin",0.990485,178,181
"rewbla",0.38044193,186,189
"carwre",0.986349,197,200
"orcori",0.63291574,201,204
"comyel",0.3261954,201,204
"houspa",0.958962,214,217
"tuftit",0.99508196,225,228
"amerob",0.82438236,228,231
