"species_code","score","start_offset_sec","end_offset_sec"
"bkcchi",0.9494421,0,3
"easpho",0.43868527,9,12
"pinwar",0.32157093,15,18
"amegfi",0.3408225,20,23
"eawpew",0.9993963,21,24
"mouwar",0.9531114,27,30
"woothr",0.2963414,27,30
"robgro",0.99861294,37,40
"tuftit",0.70302814,40,43
"chispa",0.9961814,72,75
"amerob",0.7162543,123,126
"chswar",0.98993146,127,130
"indbun",0.99695265,150,153
"reevir1",0.92210865,152,155
"daejun",0.27406836,157,160
"eastow",0.97696424,171,174
"amered",0.97363216,171,174
"comyel",0.36043736,179,182
"ovenbi1",0.9561867,180,183
"scatan",0.9562616,189,192
"yelwar",0.7435722,203,206
