"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.99999404,18,21
"norcar",0.9959365,26,29
"moudov",0.7667792,28,31
"yelwar",0.46404535,38,41
"amecro",0.91586417,42,45
"woothr",0.5423616,43,46
"easowl1",0.6091485,45,48
"comyel",0.9757308,46,49
"chiswi",0.37332714,82,85
"whevir",0.3696438,99,102
"eursta",0.46793848,113,116
"houwre",0.32617784,151,154
"balori",0.32438308,157,160
"brnthr",0.32510096,186,189
"indbun",0.98158216,223,226
"sonspa",0.4427549,223,226
"tuftit",0.9876108,224,227
"carwre",0.68223417,229,232
"amegfi",0.70826685,230,233
"eastow",0.91721755,253,256
"fiespa",0.2912632,254,257
