"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.985315,9,12
"rewbla",0.49627244,24,27
"yetvir",0.99840164,29,32
"norfli",0.99992204,35,38
"norcar",0.3948988,36,39
"warvir",0.46936953,49,52
"whevir",0.8903059,86,89
"yebcha",0.9958643,102,105
"prawar",0.9999584,104,107
"indbun",0.9962076,109,112
"sonspa",0.56627214,110,113
"amerob",0.6914087,120,123
"scatan",0.9901677,123,126
"whbnut",0.47583345,124,127
"woothr",0.80529964,125,128
"yelwar",0.3013937,136,139
"moudov",0.8694482,146,149
"amecro",0.9566316,154,157
"grcfly",0.37345833,160,163
"robgro",0.9994426,177,180
"eastow",0.99538606,182,185
"blujay",0.77687705,203,206
"hoowar",0.9927047,205,208
"tuftit",0.65360945,219,222
"dowwoo",0.29083014,227,230
