"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.9963899,7,10
"houwre",0.87042224,18,21
"chispa",0.9461701,24,27
"cedwax",0.99739146,26,29
"yelwar",0.9892731,33,36
"rewbla",0.45490998,43,46
"grycat",0.9995752,56,59
"houfin",0.2544598,61,64
"bnhcow",0.9202706,73,76
"orcori",0.4847296,75,78
"clcspa",0.99002993,86,89
"moudov",0.72863764,86,89
"reevir1",0.2750105,90,93
"buwwar",0.4402885,91,94
"amerob",0.86576104,97,100
"fiespa",0.9239043,101,104
"amegfi",0.9931509,109,112
"norcar",0.96194804,113,116
