"species_code","score","start_offset_sec","end_offset_sec"
"wilfly",0.9962199,0,3
"fiespa",0.9998201,3,6
"blujay",0.99262327,3,6
"norfli",0.5023592,3,6
"reevir1",0.29853344,5,8
"robgro",0.9987665,8,11
"indbun",0.55197644,8,11
"balori",0.2817138,12,15
"norcar",0.5141666,13,16
"amerob",0.7584379,15,18
"amecro",0.72546613,21,24
"eastow",0.53314835,38,41
"bkcchi",0.37826696,39,42
"rewbla",0.37302145,39,42
"sonspa",0.9550852,40,43
"houwre",0.9522524,41,44
"aldfly",0.29980472,44,47
"grycat",0.29574153,50,53
"amegfi",0.9653142,52,55
"cedwax",0.70914465,53,56
"yelwar",0.9647088,57,60
