"species_code","score","start_offset_sec","end_offset_sec"
"carwre",0.6528452,6,9
"bnhcow",0.97296846,10,13
"eastow",0.5793707,20,23
"indbun",0.997548,28,31
"balori",0.3649684,29,32
"sumtan",0.39663038,30,33
"amerob",0.3065084,31,34
"normoc",0.69456875,32,35
"comyel",0.5094097,35,38
"fiespa",0.9996548,41,44
"graspa",0.99959785,41,44
"blugrb1",0.9543339,41,44
"sonspa",0.9516586,46,49
"norcar",0.9919035,52,55
"chispa",0.9817943,52,55
"rewbla",0.993093,60,63
"amegfi",0.6292517,60,63
"magwar",0.32992342,110,113
