"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9781279,26,29
"yelwar",0.9832124,40,43
"norfli",0.38970962,58,61
"comgra",0.9994271,77,80
"rewbla",0.36264122,79,82
"aldfly",0.38410044,94,97
"amecro",0.73942214,101,104
"whtspa",0.3588936,101,104
"grycat",0.9275181,114,117
"amegfi",0.9979448,119,122
"sonspa",0.9898457,121,124
"warvir",0.30130807,147,150
"moudov",0.78768647,150,153
"wilfly",0.9997783,182,185
"swaspa",0.99261856,189,192
"blujay",0.48911503,191,194
"reevir1",0.97935337,193,196
"norcar",0.9960317,200,203
"amerob",0.42574275,202,205
"buwtea",0.57003754,208,211
"fiespa",0.37819967,214,217
