"species_code","score","start_offset_sec","end_offset_sec"
"daejun",0.8940204,6,9
"fiespa",0.9923888,8,11
"bawwar",0.3099956,19,22
"woothr",0.6910481,30,33
"eursta",0.2682338,30,33
"moudov",0.25457284,37,40
"reevir1",0.9433917,38,41
"leafly",0.8047161,38,41
"herthr",0.8538,49,52
"yelwar",0.88475186,51,54
"sonspa",0.657976,53,56
"blugrb1",0.41169906,54,57
"indbun",0.9918879,55,58
"cerwar",0.27670926,59,62
"btbwar",0.3179096,60,63
"comyel",0.98082525,73,76
"ovenbi1",0.25599873,74,77
"mouwar",0.9953839,75,78
"robgro",0.2564703,75,78
"chswar",0.99315,77,80
"amerob",0.7081415,81,84
"eastow",0.9996204,84,87
