"species_code","score","start_offset_sec","end_offset_sec"
"moudov",0.30263355,1,4
"gockin",0.7042808,2,5
"herthr",0.9964261,8,11
"tuftit",0.4616272,10,13
"veery",0.54414177,17,20
"bkbwar",0.9825136,20,23
"amerob",0.2836712,26,29
"brncre",0.99900395,27,30
"blujay",0.9987286,34,37
"woothr",0.6417908,44,47
"reevir1",0.4250375,48,51
"rewbla",0.6201719,51,54
"canwar",0.66079444,64,67
"bawwar",0.85749286,73,76
"magwar",0.99295896,81,84
"sonspa",0.7950975,82,85
"rebnut",0.9960499,98,101
"comyel",0.82992846,105,108
"amered",0.30146998,106,109
"buhvir",0.540481,115,118
"winwre3",0.61760384,121,124
"amegfi",0.2673741,121,124
