"species_code","score","start_offset_sec","end_offset_sec"
"moudov",0.9920724,0,3
"norcar",0.37368026,5,8
"cedwax",0.9937276,8,11
"reevir1",0.8297607,10,13
"eursta",0.3003037,14,17
"easkin",0.26327223,14,17
"blujay",0.53069884,15,18
"amered",0.94380766,24,27
"rewbla",0.77184606,28,31
"grycat",0.33202845,28,31
"brnthr",0.6730963,29,32
"savspa",0.95987946,33,36
"sonspa",0.9623671,37,40
"amecro",0.96316147,42,45
"amegfi",0.99827605,57,60
"amerob",0.9432301,57,60
"comgra",0.84317577,58,61
"easblu",0.99393094,61,64
"fiespa",0.9192083,62,65
"eastow",0.2751548,62,65
"easmea",0.87059975,69,72
"aldfly",0.77735007,75,78
"yelwar",0.99889123,79,82
