"species_code","score","start_offset_sec","end_offset_sec"
"moudov",0.921932,35,38
"sonspa",0.400986,54,57
"whevir",0.86429864,55,58
"carwre",0.7225613,112,115
"bkcchi",0.43015894,126,129
"norcar",0.49332297,147,150
"fiespa",0.9978139,148,151
"amecro",0.9261301,175,178
"grycat",0.9999997,249,252
"cedwax",0.79882014,249,252
"houwre",0.3331755,253,256
"reevir1",0.56945175,292,295
"indbun",0.436798,346,349
"canwar",0.5820954,347,350
"daejun",0.3129729,354,357
"whtspa",0.628645,358,361
"eastow",0.9886878,374,377
"amerob",0.53004134,396,399
"robgro",0.3647672,396,399
"carchi",0.7269822,412,415
"treswa",0.950041,520,523
"blujay",0.47529304,536,539
