"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.9185005,2,5
"purfin",0.26595172,2,5
"fiespa",0.9416625,7,10
"eastow",0.9319375,7,10
"comyel",0.4160765,10,13
"carwre",0.95620036,11,14
"chswar",0.8650708,20,23
"amered",0.99037254,37,40
"whevir",0.3265058,40,43
"robgro",0.99401206,43,46
"moudov",0.71674556,47,50
"sumtan",0.3222593,48,51
"yelwar",0.6483036,49,52
"bkcchi",0.8567974,58,61
"amecro",0.9799511,61,64
"sonspa",0.35580063,63,66
"tuftit",0.25087914,75,78
"amerob",0.9876429,79,82
"gowwar",0.8522592,90,93
"indbun",0.9984043,94,97
"buwwar",0.7027336,105,108
