"species_code","score","start_offset_sec","end_offset_sec"
"yetwar",0.99846596,2,5
"amegfi",0.8175982,9,12
"eawpew",0.9934908,12,15
"prowar",0.65844476,16,19
"buggna",0.5549243,19,22
"blujay",0.2761728,19,22
"moudov",0.3529698,24,27
"carwre",0.9663716,26,29
"comyel",0.7523282,38,41
"tuftit",0.81367314,43,46
"carchi",0.29819372,45,48
"whbnut",0.9997332,48,51
"norcar",0.9905875,54,57
"easpho",0.4935825,54,57
"amerob",0.96008015,58,61
"cedwax",0.26897293,62,65
"eastow",0.99390405,73,76
"bawwar",0.5535435,73,76
"sonspa",0.2526654,75,78
