"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.9990657,0,3
"amerob",0.95512545,0,3
"yebcha",0.99982834,5,8
"indbun",0.9840229,5,8
"bnhcow",0.9575077,9,12
"tuftit",0.9941925,10,13
"houwre",0.96863353,10,13
"amegfi",0.6748804,10,13
"norcar",0.8267702,11,14
"balori",0.7431422,14,17
"sonspa",0.99757415,23,26
"comrav",0.27983224,24,27
"aldfly",0.9911846,31,34
"yelwar",0.9234821,31,34
"scatan",0.26598638,34,37
"orcori",0.966913,36,39
"blujay",0.99593145,41,44
"rewbla",0.3728679,45,48
