"species_code","score","start_offset_sec","end_offset_sec"
"norwat",0.5999468,10,13
"woothr",0.5300304,26,29
"indbun",0.35380602,29,32
"blujay",0.90112674,33,36
"sonspa",0.91184205,38,41
"robgro",0.9793086,43,46
"warvir",0.2610844,61,64
"amecro",0.96638274,63,66
"horlar",0.5347213,68,71
"brnthr",0.28827256,77,80
"houfin",0.43155256,83,86
"btbwar",0.95393676,95,98
"redcro",0.9996105,100,103
"cedwax",0.992717,105,108
"rewbla",0.90623224,120,123
"grycat",0.6274311,124,127
"gockin",0.31339988,138,141
"reevir1",0.91703826,148,151
"amerob",0.9797932,244,247
"moudov",0.38253593,262,265
