"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.9911439,7,10
"sposan",0.99999374,8,11
"bnhcow",0.38750687,12,15
"moudov",0.99997425,16,19
"reevir1",0.27620667,24,27
"norcar",0.97082055,25,28
"eursta",0.6734301,68,71
"buhvir",0.3574502,73,76
"amerob",0.8700062,84,87
"rewbla",0.9506888,93,96
"grycat",0.9970228,96,99
"woothr",0.7083386,100,103
"comyel",0.2939249,100,103
"amegfi",0.9680905,104,107
"blujay",0.6697157,107,110
"houspa",0.94347537,125,128
"chispa",0.9924686,128,131
